id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
349635,Guest suite in Austin · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,1771402,Cindie,,78703,30.29932,-97.77631,Private room,,1,69,2023-10-12,0.55,2,0,1,
202187,Guesthouse in Austin · ★4.87 · 1 bedroom · 2 beds · 1 bath,989596,John,,78704,30.24867,-97.74678,Entire home/apt,67,1,1005,2023-12-01,6.75,2,237,79,
202753,Loft in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,729047,Tracy,,78703,30.276272,-97.757103,Private room,180,3,16,2023-10-09,0.23,1,87,2,
350072,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 3 baths,1714818,Jessica,,78704,30.24643,-97.76403,Entire home/apt,,3,6,2014-11-04,0.04,1,0,0,
637480,Rental unit in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3179679,Jaz,,78703,30.27808,-97.75098,Entire home/apt,,3,10,2019-10-14,0.12,1,0,0,
207054,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,1018853,Merri Gale And Donald,,78741,30.24434,-97.73069,Entire home/apt,138,2,212,2023-11-14,1.43,1,41,16,
644051,Home in Austin · ★4.92 · 4 bedrooms · 6 beds · 2 baths,3222157,Tracey,,78704,30.25084,-97.73897,Entire home/apt,786,2,36,2022-06-22,0.29,1,361,0,
351865,Home in Austin · 1 bedroom · 1 bed · 1 bath,1782559,Julie,,78754,30.33345,-97.64937,Private room,,1,0,,,1,0,0,
353261,Home in Austin · ★4.80 · 4 bedrooms · 5 beds · 3.5 baths,1789494,Lara,,78704,30.24276,-97.75211,Entire home/apt,575,3,215,2023-11-25,1.81,1,220,13,
208897,Home in Austin · ★4.96 · 3 bedrooms · 3 beds · 1 bath,1029071,Suzanne,,78702,30.263203,-97.699829,Entire home/apt,146,2,163,2023-11-06,1.37,1,0,28,
354263,Guesthouse in Austin · ★4.90 · 1 bedroom · 6 beds · 1 bath,1752493,Gigi,,78704,30.24821,-97.76343,Entire home/apt,128,1,415,2023-11-12,2.90,2,350,37,
649833,Home in Austin · 2 bedrooms · 2 beds · 1.5 baths,3262147,Perry,,78701,30.27508,-97.75095,Entire home/apt,899,3,1,2013-03-13,0.01,1,365,0,
210834,Home in Austin · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,1039968,Megan,,78704,30.2527,-97.74385,Entire home/apt,262,3,19,2022-12-28,0.15,2,164,1,
660425,Guest suite in Austin · ★4.90 · 2 bedrooms · 2 beds · 1 bath,3333277,Gisela,,78704,30.25278,-97.77303,Entire home/apt,160,2,173,2023-11-20,1.27,1,0,10,
354513,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,1795232,Sara,,78702,30.25884,-97.73056,Entire home/apt,,3,5,2017-03-15,0.04,1,0,0,
729271,Home in Austin · ★4.71 · 2 bedrooms · 2 beds · 2 baths,3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,,4,7,2018-03-13,0.06,1,0,0,
354569,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2049988,Mike,,78703,30.28885,-97.76001,Entire home/apt,,3,10,2017-05-21,0.07,1,0,0,
355176,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1798140,Scott,,78745,30.22187,-97.7747,Entire home/apt,,30,21,2021-05-02,0.15,1,0,0,
355328,Home in Austin · 1 bedroom · 1 bed · 1 bath,1798834,Joan,,78704,30.23928,-97.77907,Entire home/apt,,1,0,,,1,0,0,
662226,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,543367,Mary,,78757,30.335340560095396,-97.72887964238684,Entire home/apt,160,30,26,2023-11-12,0.20,2,257,3,
731024,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2 baths,1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,500,3,34,2023-11-12,0.25,2,334,3,
733203,Home in Austin · ★4.96 · 5 bedrooms · 8 beds · 2 baths,3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,557,2,304,2023-11-24,2.24,3,344,20,
662245,Condo in Austin · 2 bedrooms · 2 beds · 2 baths,3343870,Brandon,,78703,30.26869,-97.75165,Entire home/apt,,5,2,2014-03-13,0.02,1,0,0,
355792,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1801114,An,,78703,30.28097,-97.75393,Entire home/apt,,2,13,2021-11-29,0.09,1,0,0,
735592,Guest suite in Austin · ★4.91 · 1 bedroom · 4 beds · 1 bath,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,175,2,44,2023-11-19,2.43,1,0,29,
356675,Home in Austin · 3 bedrooms · 4 beds · 2.5 baths,1805253,Trey,,78703,30.3054,-97.76974,Entire home/apt,,30,2,2013-06-01,0.01,1,0,0,
664013,Home in Austin · ★4.83 · 1 bedroom · 1 bed · 1 private bath,265070,Lata,,78733,30.34998,-97.85608,Private room,82,2,193,2023-09-11,1.45,2,157,7,
735659,Home in Austin · 4 bedrooms · 4 beds · 3.5 baths,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,0,0,
666423,Home in Austin · ★4.93 · 3 bedrooms · 3 beds · 1 bath,2350380,Nessa,,78704,30.24831,-97.77864,Entire home/apt,375,2,15,2022-10-24,0.13,3,360,0,
666768,Cabin in Austin · ★4.90 · 1 bedroom · 1 bed,2350380,Nessa,,78704,30.24747,-97.77826,Private room,100,2,10,2023-05-06,0.09,3,365,2,
736279,Home in Austin · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,20,2023-09-17,0.16,1,328,2,
742593,Bungalow in Austin · ★4.97 · 4 bedrooms · 4 beds · 2 baths,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,227,3,152,2023-11-25,1.16,2,146,27,
668239,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 1 bath,3382193,Ayann & Sebastian,,78704,30.24389,-97.76607,Entire home/apt,,3,115,2022-03-27,0.88,1,0,0,
743362,Home in Austin · ★4.72 · 3 bedrooms · 3 beds · 2 baths,3893968,Scott,,78744,30.19538,-97.69632,Entire home/apt,100,3,29,2023-11-09,0.27,1,69,5,
668301,Guesthouse in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2885190,John & Carol,,78704,30.24706,-97.75664,Entire home/apt,300,2,179,2023-11-19,1.32,1,8,11,
356719,Home in Austin · 3 bedrooms · 3 beds · 2 baths,1805524,Jai,,78723,30.30571,-97.69464,Entire home/apt,,2,1,2012-11-20,0.01,1,0,0,
746317,Home in Austin · ★4.89 · 2 bedrooms · 3 beds · 1.5 baths,1840480,Scott & Sally,,78704,30.25909,-97.77017,Entire home/apt,192,4,95,2023-11-11,0.72,11,262,16,
676107,Home in Austin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,,78748,30.15374,-97.80159,Private room,66,1,253,2020-03-13,2.05,2,8,0,
676959,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,,78748,30.15391,-97.80261,Private room,49,1,417,2020-02-16,3.30,2,1,0,
747499,Home in Austin · ★4.95 · 2 bedrooms · 2 beds · 1 bath,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,165,3,110,2023-11-26,0.82,1,343,6,
356837,Townhouse in Austin · ★4.85 · 2 bedrooms · 5 beds · 2.5 baths,1806205,Varun,,78701,30.28184,-97.74276,Entire home/apt,356,30,35,2022-07-22,0.25,3,365,0,
751847,Home in Austin · ★4.94 · 4 bedrooms · 4 beds · 2 baths,487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,244,45,143,2023-11-23,1.23,11,243,8,
760036,Loft in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,195,14,7,2023-11-01,0.20,2,217,2,
685361,Home in Austin · ★4.89 · 4 bedrooms · 7 beds · 3.5 baths,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,1011,2,37,2022-10-09,0.28,1,344,0,
686463,Home in Austin · ★5.0 · 4 bedrooms · 3 beds · 2 baths,2157243,Sean,,78704,30.25505,-97.77267,Entire home/apt,1000,2,10,2018-03-19,0.07,7,365,0,
761955,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,6,2017-03-13,0.05,1,167,0,
687675,Home in Austin · ★4.70 · 3 bedrooms · 3 beds · 2 baths,3509782,Meaghan,,78731,30.3513,-97.76011,Entire home/apt,,2,65,2020-01-02,0.50,1,0,0,
762400,Home in Austin · ★4.91 · 4 bedrooms · 7 beds · 3 baths,1795217,Stan,,78703,30.27805,-97.75752,Entire home/apt,685,2,146,2021-12-22,1.11,1,223,0,
763084,Home in Austin · 5 bedrooms · 5 beds · 4 baths,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365,0,
692220,Home in Austin · ★4.68 · 1 bedroom · 2 beds · 1 bath,3539325,Garret,,78704,30.23537,-97.75171,Entire home/apt,65,30,63,2022-09-30,0.46,2,198,0,
765117,Home in Austin · 1 bedroom · 1 bed · 1 bath,4033615,Karen,,78745,30.21366,-97.81559,Private room,106,1,0,,,1,0,0,
693890,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,,2,0,,,1,0,0,
357529,Home in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,1808807,Renee,,78704,30.25478,-97.76854,Entire home/apt,193,3,369,2023-11-30,2.58,2,112,47,
765450,Cabin in Austin · ★4.99 · 2 bedrooms · 4 beds · 1 bath,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,301,1,159,2023-11-25,1.95,1,0,15,
358164,Cabin in Austin · ★4.95 · 1 bedroom · 2 beds · 1 private bath,1812799,Monica,,78751,30.3124,-97.72007,Private room,102,2,236,2023-11-14,1.65,1,236,19,
771437,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4070275,Daniel,,78745,30.22437,-97.78495,Private room,,1,7,2017-10-22,0.07,1,0,0,
358643,Home in Austin · 2 bedrooms · 1 bed · 0 baths,1815367,Kathy,,78704,30.22971,-97.76695,Entire home/apt,,1,0,,,1,0,0,
698373,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,2,0,0,
775192,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,2438977,David,,78741,30.23746,-97.7099,Private room,265,1,2,2013-03-18,0.02,1,0,0,
699018,Home in Austin · ★4.61 · 3 bedrooms · 4 beds · 1 bath,3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,157,3,63,2023-10-10,0.47,3,79,4,
699485,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,3587826,David,,78745,30.19411,-97.78186,Entire home/apt,,1,0,,,1,0,0,
701300,Home in Austin · 3 bedrooms · 3 beds · 3 baths,3598921,David,,78759,30.37102,-97.74446,Entire home/apt,,2,0,,,1,0,0,
701392,Home in Austin · ★4.92 · 3 bedrooms · 3 beds · 2 baths,2207307,Elizabeth & Mike,,78705,30.2991,-97.74167,Entire home/apt,,2,142,2020-03-11,1.08,1,0,0,
362460,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1831617,Chris,,78756,30.31744,-97.74547,Entire home/apt,625,4,0,,,1,0,0,
776649,Home in Austin · ★4.91 · 4 bedrooms · 8 beds · 3 baths,1101753,John & Tina,,78704,30.24369,-97.74169,Entire home/apt,,2,58,2019-08-04,0.44,1,0,0,
362525,Cottage in Austin · ★4.88 · 2 bedrooms · 1 bed · 1 bath,1827423,Vicki,,78741,30.22314,-97.71985,Entire home/apt,65,30,41,2023-10-31,0.29,1,228,1,
362662,Home in Austin · ★4.83 · 4 bedrooms · 9 beds · 4 baths,1832618,Robert,,78702,30.25313,-97.72534,Entire home/apt,386,2,106,2023-11-13,0.78,1,302,5,
363040,Guest suite in Austin · ★4.82 · Studio · 2 beds · 1 bath,213651,Daniel,,78704,30.25433,-97.77582,Entire home/apt,83,1,413,2023-11-26,2.89,2,18,74,
363944,Home in Austin · ★4.94 · 5 bedrooms · 7 beds · 4 baths,1840480,Scott & Sally,,78704,30.25795,-97.77202,Entire home/apt,740,4,33,2023-05-08,0.28,11,123,2,
785963,Home in Austin · ★4.86 · 2 bedrooms · 3 beds · 2 baths,4143759,Katy & Rick,,78704,30.24784,-97.76318,Entire home/apt,303,2,106,2023-11-07,0.89,1,354,11,
364025,Rental unit in Austin · ★4.69 · 1 bedroom · 2 beds · 1 bath,1839064,Adriana,,78703,30.27371,-97.75301,Entire home/apt,,5,13,2019-03-14,0.10,1,0,0,
364269,Home in Austin · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,1840480,Scott & Sally,,78704,30.25954,-97.76978,Entire home/apt,229,4,112,2023-11-28,0.78,11,219,10,
789994,Condo in Austin · 1 bedroom · 1 bed · 2.5 shared baths,4162906,Edward &Quot;Jack&Quot;,,78752,30.32713,-97.68127,Private room,125,1,0,,,1,0,0,
365471,Home in Austin · ★4.83 · 3 bedrooms · 4 beds · 2.5 baths,1845598,D.K.,,78702,30.25917,-97.73425,Entire home/apt,343,1,104,2023-10-23,0.73,1,140,2,
702474,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,3605974,Courtney,,78704,30.2307,-97.76556,Private room,,1,0,,,1,0,0,
799135,Rental unit in Austin · ★4.33 · 2 bedrooms · 3 beds · 1 bath,2227467,Agnies,,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,179,0,
702825,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 2 baths,3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,220,3,262,2023-11-26,1.97,1,292,24,
704589,Condo in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,250,2,51,2023-10-22,0.37,1,364,7,
704738,Home in Austin · ★4.86 · 4 bedrooms · 5 beds · 3 baths,2548002,Trent,,78704,30.25803,-97.76974,Entire home/apt,325,30,15,2023-07-30,0.11,1,278,1,
956708,Rental unit in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,5176737,Erika,,78751,30.30958,-97.72947,Entire home/apt,75,60,12,2023-08-14,0.09,1,158,1,
957282,Home in Austin · ★4.94 · 5 bedrooms · 5 beds · 3.5 baths,5202192,Michele,,78704,30.25923,-97.78026,Entire home/apt,1000,3,17,2023-11-26,0.29,1,14,3,
801521,Loft in Austin · ★4.93 · Studio · 3 beds · 1 bath,4218754,Jana,,78704,30.23457,-97.7615,Entire home/apt,91,2,228,2023-12-11,1.72,2,344,43,
957405,Home in Austin · 1 bedroom · 1 bed,5206723,Jeannette,,78746,30.3209,-97.83023,Private room,350,1,0,,,1,0,0,
705858,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,142,1,892,2023-12-15,6.59,5,0,85,
811086,Home in Austin · ★4.57 · 3 bedrooms · 3 beds · 1 bath,419707,Julia,,78701,30.27485,-97.7486,Entire home/apt,,1,7,2019-04-28,0.11,3,0,0,
813709,Guesthouse in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,578211,Pete,,78751,30.30263,-97.7293,Entire home/apt,80,20,64,2023-12-09,0.49,10,364,7,
814908,Home in Austin · ★4.72 · 8 bedrooms · 10 beds · 4.5 baths,2762526,Moya,,78704,30.25551,-97.7741,Entire home/apt,430,3,85,2023-10-29,0.63,8,234,28,
710276,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,,5,4,2015-10-24,0.03,1,0,0,
959270,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,80,1,358,2023-11-28,2.73,2,91,95,
959630,Rental unit in Austin · ★4.98 · 1 bedroom · 1 bed · 1 bath,5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,175,4,182,2023-11-05,1.40,1,285,13,
825940,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 private bath,3922483,Max,,78704,30.2402,-97.77623,Private room,74,3,56,2023-10-23,0.43,1,2,9,
714922,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,89,30,91,2023-11-10,0.67,1,112,3,
826750,Home in Austin · ★4.73 · 5 bedrooms · 6 beds · 2.5 baths,3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,251,3,52,2023-06-19,0.56,3,120,2,
839470,Home in Austin · 1 bedroom · 2 beds · 1 bath,889533,Sandra,,78704,30.24565,-97.77877,Private room,60,1,0,,,1,0,0,
716119,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,,1,265,2022-02-27,1.95,1,0,0,
960315,Home in Austin · ★4.86 · 5 bedrooms · 5 beds · 2 baths,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,263,2,223,2023-11-06,1.72,1,0,17,
846780,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,171,3,230,2023-10-29,1.74,1,326,18,
960376,Home in Austin · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,4845892,Willard,,78702,30.27298,-97.71074,Private room,,2,9,2016-10-09,0.10,1,0,0,
967451,Condo in Austin · ★4.83 · 1 bedroom · 1 bed · 1 bath,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,75,2,53,2023-12-01,0.40,1,140,32,
968817,Campsite in Austin · ★4.89 · 16 beds · 2 baths,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,24,2,29,2023-10-22,0.22,16,365,3,
719298,Home in Austin · 4 bedrooms · 5 beds · 2.5 baths,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,,4,0,,,1,0,0,
720315,Condo in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,393905,David,,78741,30.24538,-97.72945,Entire home/apt,200,2,134,2023-11-19,1.04,1,267,11,
850518,Bungalow in Austin · ★4.95 · 2 bedrooms · 3 beds · 1 bath,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,140,2,125,2023-12-05,0.95,2,0,21,
720369,Townhouse in Austin · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,250,2,83,2023-03-19,0.63,1,216,1,
723950,Bungalow in Austin · ★4.79 · 3 bedrooms · 3 beds · 2 baths,3742380,Paola,,78702,30.25267,-97.72465,Entire home/apt,120,4,105,2023-11-13,0.80,1,311,17,
968844,Home in Austin · ★4.97 · 2 bedrooms · 2 beds · 2 baths,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,123,3,144,2023-11-20,1.21,2,77,48,
968883,Cottage in Austin · ★4.64 · 1 bedroom · 1 bed · 1 bath,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,165,3,33,2022-06-18,0.30,3,255,0,
860402,Condo in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.08,1,364,0,
974793,Home in Austin · ★4.60 · 2 bedrooms · 2 beds · 2 baths,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,1000,7,10,2022-11-29,0.30,1,362,0,
726770,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1345415,Melissa,,78722,30.30148,-97.71339,Private room,49,30,20,2022-10-22,0.15,1,157,0,
867806,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,99,30,5,2022-11-30,0.05,2,168,0,
975992,Home in Austin · 5 bedrooms · 5 beds · 2 baths,5245644,David,,78721,30.27753,-97.68522,Entire home/apt,750,5,0,,,1,365,0,
870943,Rental unit in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,99,30,22,2023-10-12,0.21,1,84,6,
977492,Bungalow in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,57,2,628,2023-12-03,4.79,3,85,55,
727593,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,5343,360,6,2014-04-28,0.05,2,363,0,
878464,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,,2,3,2019-03-14,0.02,1,0,0,
727662,Bungalow in Austin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,1192714,Lisa,,78704,30.24039,-97.74363,Entire home/apt,,7,48,2020-02-29,0.35,1,0,0,
977906,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 0 shared baths,5350399,Chris,,78705,30.2989,-97.73169,Private room,115,3,10,2023-10-24,0.17,2,363,1,
879070,Bungalow in Austin · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.28,2,177,0,
978089,Home in Austin · 1 bedroom,5352009,Daniel,,78722,30.28573,-97.72013,Private room,200,1,1,2013-03-12,0.01,1,0,0,
980785,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,4255546,Matt,,78705,30.28408,-97.74417,Private room,350,1,0,,,1,0,0,
981928,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,3052973,Randi,,78751,30.31193699014404,-97.70962395432868,Entire home/apt,78,2,32,2023-12-11,6.67,1,0,32,
728728,Home in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,3781862,Victoria,,78744,30.19554,-97.69451,Private room,33,30,51,2022-10-07,0.39,1,345,0,
883802,Home in Austin · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,880571,Angel,,78702,30.27188,-97.72466,Private room,64,2,426,2023-11-20,3.23,5,90,43,
883970,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,169,2,37,2023-10-29,0.37,1,303,10,
1592065,Guest suite in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,8289500,Desirae,,78704,30.24713,-97.76286,Entire home/apt,350,3,66,2023-09-04,0.53,1,15,3,
985426,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,1726785,Sid,,78702,30.27498,-97.704,Private room,30,30,30,2023-11-05,0.23,3,365,3,
996332,Home in Austin · ★4.96 · 1 bedroom · 1 bed · 1 private bath,5473957,Susanna,,78704,30.25084,-97.75562,Private room,96,2,199,2020-03-09,1.67,1,3,0,
890163,Bungalow in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,84,2,323,2023-12-10,2.91,3,0,56,
890680,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3757314,Kathy,,78704,30.25259,-97.78249,Entire home/apt,446,2,4,2017-05-21,0.03,1,365,0,
999823,Rental unit in Austin · ★4.94 · 1 bedroom · 2 beds · 1 bath,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,119,3,360,2023-11-06,3.10,3,43,23,
1593451,Guesthouse in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,8495321,Rebecca,,78704,30.24884,-97.77593,Entire home/apt,102,3,276,2023-11-18,2.30,1,129,19,
893624,Home in Austin · ★4.64 · 1 bedroom · 1 bed · 1 private bath,4753546,Paprika,,78704,30.24539,-97.7478,Private room,129,3,25,2022-03-17,0.19,4,0,0,
1594441,Condo in Austin · ★4.79 · 2 bedrooms · 3 beds · 1 bath,5138696,Jodi,,78705,30.28761,-97.72626,Entire home/apt,155,30,29,2023-05-28,0.28,2,364,2,
1001303,Home in Austin · ★4.99 · 3 bedrooms · 3 beds · 2 baths,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,,2,84,2023-05-29,0.91,1,0,3,
893630,Home in Austin · ★4.85 · 4 bedrooms · 4 beds · 2 baths,4753546,Paprika,,78702,30.25264,-97.72013,Entire home/apt,199,2,93,2023-11-24,0.98,4,60,22,
894743,Home in Austin · ★4.74 · 1 bedroom · 1 bed · 1 bath,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,53,30,53,2023-09-14,0.40,2,242,1,
